14268,822
14280,14004
14291,4386
14295,9066
14301,18324
14304,5046
14310,9114
14311,17850
14314,7902
14320,2670
14323,3240
14326,342
14330,11850
14354,11406
14363,16422
14370,12588
14376,3162
14384,12924
14386,17526
14387,216
14390,16686
14391,17520
14402,5490
14404,12984
14409,15000
14420,14256
14422,7716
14430,1050
14431,7386
14444,2076
14452,1962
14453,14322
14459,4620
14466,11622
14473,18828
14474,516
14475,9468
14487,4728
14489,14478
14518,5232
14519,14094
14523,15438
14524,10434
14535,16266
14539,5202
14549,19116
14550,6354
14556,10302
14574,12426
14586,16464
14589,13632
14591,2514
14593,5892
14596,7926
14600,438
14601,13512
14609,18846
14614,19038
14616,6576
14619,17814
14620,13944
14622,19254
14625,9612
14629,12342
14637,16416
14641,1308
14643,13548
14646,6504
14649,16992
14650,9270
14651,1950
14652,11664
14658,2790
14668,10446
14684,15666
14693,3816
14696,18834
14702,5874
14708,13518
14720,480
14731,10086
14734,4260
14758,18240
14766,11130
14773,8730
14779,9420
14780,7500
14805,4872
14807,11844
14808,14550
14810,14214
14812,14508
14816,13860
14826,9168
14877,16782
14898,13236
14902,2202
14903,8232
14906,19062
14916,17166
14922,18474
14926,24
14930,17784
14934,14952
14939,9222
14944,8250
14956,2334
14971,2592
14974,13032
14975,2214
14976,17022
14984,12786
14990,9432
15004,17262
15028,10254
15029,15792
15034,2994
15040,7776
15042,810
15056,10920
15058,15090
15059,4482
15067,6846
15074,17010
15075,402
15108,17964
15116,10416
15119,4818
15120,15570
15121,10518
15140,13098
15141,16158
15142,6264
15148,8280
15154,19398
15159,8538
15160,12516
15161,12936
15162,13884
15163,17658
15165,12888
15166,8052
15168,4044
15175,4638
15189,9540
15203,11370
15212,7320
15221,14316
15228,4404
15235,5196
15243,4626
15244,13290
15252,8844
15266,2742
15277,4434
15278,12762
15281,15684
15286,8904
15289,4320
15303,2982
15329,7416
15330,8466
15332,5826
15334,10326
15343,19122
15344,13938
15348,12384
15352,1722
15366,17616
15369,17304
15371,10614
15384,19758
15386,17928
15395,17718
15402,4560
15415,5688
15420,1092
15424,12438
15437,16674
15448,11982
15449,10980
15456,6030
15457,8424
15461,19524
15480,11004
15486,14790
15496,13896
15497,8436
15499,15492
15500,8820
15502,498
15508,3264
15510,4716
15512,14430
15521,16170
15523,16050
15524,348
15539,1668
15541,5772
15545,9882
15554,19470
15573,17766
15575,8838
15580,1836
15586,1788
15589,16458
15590,15786
15598,13992
15602,4596
15618,7608
15619,19680
15625,570
15627,17688
15628,17808
15630,18768
15637,1458
15638,9690
15657,654
15667,11802
15673,13506
15677,1602
15685,14172
15691,18648
15694,2064
15702,4812
15704,9402
15705,7374
15707,6240
15708,17622
15709,8526
15712,12744
15718,11682
15727,8178
15731,5844
15740,17634
15741,2970
15749,12006
15755,15258
15769,10134
15771,14862
15787,9618
15790,2424
15809,198
15815,16902
15820,2226
15821,7548
15823,522
15827,14304
15833,1290
15834,2286
15836,13368
15849,16488
15851,15942
15857,180
15867,8484
15871,6708
15872,450
15873,8490
15897,16758
15898,2796
15899,19752
15914,7392
15919,5640
15926,12222
15932,14082
15957,14412
15965,18732
15986,13122
15997,4668
16001,11886
16012,6690
16018,5358
16022,6180
16027,6282
16029,534
16037,6012
16049,7050
16051,14526
16060,15984
16069,10596
16072,4704
16074,2574
16088,5658
16095,9102
16103,10602
16110,14154
16112,15594
16122,396
16124,18162
16125,870
16126,19854
16127,19242
16131,5478
16136,3696
16144,6870
16154,1632
16159,7074
16162,8778
16170,7002
16184,30
16189,3102
16190,8226
16191,4680
16196,3042
16203,2688
16209,19068
16213,828
16215,6102
16223,3492
16224,10506
16225,18438
16228,19926
16230,1956
16233,252
16236,14034
16241,2394
16248,2328
16271,19452
16273,8652
16280,19302
16300,10956
16301,3360
16303,3606
16310,6246
16311,5778
16318,9072
16319,13776
16329,8478
16331,2406
16332,6636
16336,17124
16344,3294
16348,12960
16351,11064
16366,14454
16369,2556
16370,12816
16377,19158
16379,9378
16389,1740
16391,12876
16398,1848
16404,600
16406,13092
16409,6534
16410,17418
16417,9324
16424,15936
16430,15036
16440,17898
16447,18396
16453,7794
16457,15420
16460,16224
16471,7206
16476,13050
16489,17706
16507,7422
16512,1920
16523,11016
16525,12420
16526,19746
16533,17472
16535,6876
16542,13764
16547,17844
16555,6558
16564,2880
16571,13110
16573,16362
16578,2658
16585,594
16588,6606
16589,15216
16600,8208
16601,5520
16606,7326
16609,18900
16610,10554
16612,17364
16629,16572
16635,9570
16638,18342
16647,12234
16653,14598
16658,2070
16662,17886
16682,4662
16686,15024
16698,2886
16699,4770
16702,17316
16710,3336
16713,12456
16715,1248
16722,12918
16724,14100
16726,14574
16756,9330
16757,11388
16760,18390
16761,6162
16764,15720
16765,16314
16767,13248
16780,2364
16795,6738
16810,18216
16812,1014
16815,19824
16823,10944
16827,12042
16841,15834
16842,12084
16845,4524
16846,2778
16848,9396
16862,8670
16865,9348
16867,17958
16870,18096
16871,3672
16875,13530
16877,1038
16878,4146
16880,13854
16886,7938
16894,8790
16900,5412
16910,14496
16911,7014
16928,768
16933,17076
16936,10578
16939,4944
16943,5850
16944,12654
16952,6324
16965,7884
16971,15054
16980,12948
16986,15552
17007,18036
17014,12168
17020,15876
17022,7056
17025,17016
17026,756
17036,6360
17042,18678
17050,16218
17054,1002
17057,6450
17060,7482
17063,7638
17075,12510
17078,10350
17079,5766
17083,13692
17103,6822
17105,6312
17107,15702
17109,6906
17110,3222
17116,17274
17117,1404
17118,19488
17120,9060
17121,558
17155,18432
17162,16932
17169,9126
17189,4098
17205,13836
17219,6096
17223,936
17231,14556
17238,18714
17247,8160
17264,18924
17266,17130
17268,16476
17271,3600
17283,12546
17297,9132
17314,15600
17319,4008
17338,17034
17343,4182
17346,5706
17355,2850
17377,7806
17388,13164
17392,3894
17401,1968
17406,19332
17407,9630
17408,13908
17410,15888
17430,16854
17439,4470
17443,12726
17450,3558
17459,10092
17464,19698
17466,3420
17478,12894
17498,13308
17503,19140
17514,18156
17517,18804
17529,9474
17531,3072
17532,12144
17539,19272
17544,9174
17547,15282
17548,8808
17549,13398
17551,8166
17567,12360
17576,1026
17577,10230
17579,9336
17580,12720
17582,8358
17583,16698
17589,18132
17595,4506
17609,10758
17638,9774
17643,14886
17687,19476
17692,17796
17693,10698
17694,12396
17698,6168
17710,5856
17725,9246
17726,19860
17730,17586
17731,14664
17738,18108
17745,6588
17751,18888
17759,17028
17767,9456
17770,12120
17781,5448
17789,5370
17790,10674
17800,13956
17803,6294
17808,672
17819,5250
17825,11556
17826,7812
17831,14658
17843,8880
17848,918
17851,312
17863,10158
17865,17106
17875,9990
17878,9036
17880,888
17883,19896
17901,5316
17904,10722
17917,16482
17922,16140
17923,3810
17928,19620
17934,11760
17941,3540
17945,13476
17950,15528
17957,8334
17961,3018
17972,9030
17979,7248
17985,8988
17987,19044
17992,2640
18001,492
18005,6888
18007,17436
18016,7218
18024,10884
18029,5328
18032,5652
18034,10110
18046,17610
18050,1098
18051,6984
18064,17868
18070,4902
18076,18966
18080,3186
18081,2268
18084,4926
18085,10272
18090,16542
18109,18534
18111,12798
18112,16914
18113,4794
18117,19572
18125,6486
18141,13470
18145,8322
18148,4440
18151,7728
18177,7362
18191,5676
18195,17352
18202,18150
18203,13062
18218,15840
18232,4338
18234,13266
18236,14712
18241,1770
18250,5592
18273,9594
18277,1932
18283,4158
18287,5868
18293,19308
18299,7914
18300,6774
18305,456
18315,17604
18319,288
18320,7290
18321,8298
18322,4758
18325,17940
18330,16176
18331,8094
18334,7524
18338,13728
18339,16092
18343,14286
18347,378
18358,11472
18362,4824
18365,4992
18367,12846
18378,4920
18379,17328
18380,2814
18381,546
18390,16830
18401,3948
18409,5610
18411,15708
18417,15354
18425,6210
18442,14586
18446,14622
18450,14028
18459,13752
18468,17040
18469,9048
18470,17856
18474,17148
18478,12378
18479,10470
18480,8022
18489,11292
18502,4764
18504,12522
18513,16302
18515,2376
18517,10896
18530,15816
18535,7512
18540,15072
18544,13254
18547,15714
18549,19794
18552,10878
18558,3570
18559,19008
18563,2496
18571,7026
18573,11382
18576,8442
18578,7788
18580,10104
18583,5532
18587,15378
18595,8148
18596,12060
18603,14946
18605,11454
18610,12732
18614,204
18623,16638
18634,8286
18644,10476
18648,8040
18649,10392
18652,15660
18655,5898
18659,11052
18660,11172
18665,16254
18675,10014
18676,9510
18688,11340
18700,4122
18705,13980
18708,1782
18711,9780
18717,15384
18724,6834
18732,6672
18735,11010
18737,17988
18738,14328
18748,14016
18751,17838
18753,15846
18754,11550
18760,12090
18764,3864
18770,14940
18784,186
18787,5442
18801,7284
18809,2004
18812,2454
18821,17064
18824,5562
18834,7488
18843,8454
18848,18384
18856,12714
18872,10926
18887,1170
18888,126
18899,16734
18904,6528
18918,14874
18923,18414
18930,14694
18934,3792
18946,774
18951,12780
18952,12354
18970,18936
18974,10020
18975,9924
18982,11976
18988,10752
18995,19020
19002,11202
19004,66
19005,3378
19006,13332
19014,5418
19018,12390
19020,5400
19031,11346
19032,7128
19043,3768
19044,16236
19046,3474
19053,12462
19055,19110
19064,8598
19065,19692
19066,9018
19068,18126
19071,9876
19094,11490
19100,12804
19107,2490
19110,11076
19111,7302
19112,14340
19133,2952
19149,3066
19153,330
19155,1302
19163,7008
19185,11106
19187,4494
19189,17208
19191,19632
19212,3372
19216,6216
19219,4056
19223,2508
19225,2124
19230,8382
19231,858
19232,5136
19237,16470
19257,10410
19258,11796
19268,2190
19270,1800
19281,2058
19285,6594
19287,12282
19289,2748
19292,10122
19303,8772
19314,3342
19319,14808
19323,16326
19324,1044
19326,16116
19335,1986
19344,3576
19351,11166
19354,12942
19356,2598
19365,16518
19369,13350
19371,15288
19372,16500
19378,7350
19384,14280
19385,13068
19386,906
19388,7134
19394,13080
19395,11082
19396,3834
19401,18030
19405,2382
19407,17508
19408,9558
19420,7656
19421,8028
19426,11250
19430,6750
19432,12498
19433,12366
19435,17160
19436,1374
19439,8520
19442,11538
19447,9024
19452,6408
19455,12594
19458,16272
19462,14418
19467,17496
19471,15576
19472,9438
19475,8886
19488,10206
19500,1872
19505,6414
19508,666
19510,11784
19515,2898
19517,10530
19526,11808
19529,18168
19533,14388
19534,1620
19542,18330
19543,13374
19547,282
19550,8832
19553,11310
19555,5160
19560,90
19574,12336
19578,792
19583,15546
19589,10428
19593,5070
19602,3534
19603,12294
19609,19908
19612,15732
19617,19512
19638,16008
19639,19104
19640,15408
19653,14136
19658,16530
19665,9180
19672,3462
19678,10962
19693,2472
19694,3204
19696,5154
19697,3450
19699,16650
19701,2448
19705,13818
19707,6654
19710,11094
19712,11460
19718,18750
19725,18048
19727,14502
19736,16344
19738,18084
19743,17088
19744,3252
19752,8724
19757,15564
19763,19614
19767,13386
19773,19650
19777,10098
19779,17280
19783,8754
19786,1746
19787,1518
19788,6192
19792,6306
19793,15366
19798,14748
19801,2052
19806,1686
19809,3168
19816,1350
19825,19032
19832,2484
19841,852
19864,18504
19866,10170
19868,18816
19876,8760
19878,9228
19881,16860
19885,3510
19892,4086
19896,11364
19897,10128
19907,13380
19918,18480
19923,4224
19929,13926
19945,8058
19948,14196
19950,11424
19957,5148
19958,2166
19961,10626
19962,14700
19971,6732
19972,1776
19974,5994
19984,18660
19989,13578
19990,10824
